ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,DISTRICT_CATEGORY
F8BB3FFD0D,서울특별시 성동구 아차산로7길 43,슈퍼**,,서울 성동구,한식-육류/고기,성수,20210719,,성수
DC1615940E,서울특별시 성동구 연무장1길 15-1,르베**,,서울 성동구,한식-단품요리일반,성수,20210727,,성수
798CF98A22,서울특별시 성동구 연무장3길 9-14,이와**,,서울 성동구,요리주점,성수,20230424,,성수
E8D1233979,서울특별시 성동구 연무장3길 9-14,해*,,서울 성동구,백반/가정식,성수,20241119,,성수
D83C7B324D,서울특별시 성동구 연무장5가길 20,까사*********,,서울 성동구,양식,성수,20170905,,성수
1CFE4CFBFB,서울특별시 성동구 연무장5가길 20,성수**,,서울 성동구,양식,성수,20210831,,성수
0328418F66,서울특별시 성동구 연무장5가길 24,솔솥****,,서울 성동구,백반/가정식,성수,20211208,,성수
2CFE1C6776,서울특별시 성동구 연무장5가길 25,루루******,,서울 성동구,와인바,성수,20230523,,성수
88D02E190E,서울특별시 성동구 연무장5가길 25,멘야*******,,서울 성동구,일식당,성수,20201020,,성수
231E0650F8,서울특별시 성동구 연무장5가길 25,하오**,,서울 성동구,중식당,성수,20191017,,성수
F0082429E9,서울특별시 성동구 연무장5가길 25,투썸***************,커피전문점13,서울 성동구,커피전문점,성수,20180913,,성수
CC6E68F51E,서울특별시 성동구 연무장5가길 25,효자**********,,서울 성동구,한식-육류/고기,성수,20220628,,성수
F34A09F515,서울특별시 성동구 연무장5가길 25,마시***********,,서울 성동구,한식-찌개/전골,성수,20241031,,성수
B1AD8ED803,서울특별시 성동구 연무장5가길 25,성수****,,서울 성동구,한식-해물/생선,성수,20231207,,성수
20EF59F929,서울특별시 성동구 연무장5가길 25,신선*******,,서울 성동구,한식-단품요리일반,성수,20220324,,성수
FD52FCDA1B,서울특별시 성동구 연무장5가길 25,리파*****,,서울 성동구,한식-단품요리일반,성수,20230419,,성수
7FB3EF9274,서울특별시 성동구 연무장5가길 26,탐*,,서울 성동구,일식당,성수,20200409,,성수
1F514EF208,서울특별시 성동구 연무장5가길 26,탄스****,,서울 성동구,일식당,성수,20220519,,성수
4074003379,서울특별시 성동구 연무장5가길 32,베커*****,,서울 성동구,베이커리,성수,20240523,,성수
01744C5370,서울특별시 성동구 연무장5길 9-16,성수*****,,서울 성동구,한식-단품요리일반,성수,20220111,,성수
CA54464181,서울특별시 성동구 연무장9길 10-1,케익*****,,서울 성동구,카페,성수,20240603,,성수
AE0203735E,서울특별시 성동구 연무장길 109-1,한돈*****,,서울 성동구,한식-육류/고기,,20211129,,성수
B6CBC8DA9A,서울특별시 성동구 연무장길 37-17,오우*,,서울 성동구,이자카야,성수,20240513,,성수
DC3C4F794B,서울특별시 성동구 연무장길 37-18,리호********,,서울 성동구,와인바,성수,20230403,,성수
607010FDDB,서울특별시 성동구 연무장길 37-22,샤베*,,서울 성동구,이자카야,성수,20240220,,성수
C83AA6A77D,서울특별시 성동구 연무장길 39-13,성수***,,서울 성동구,요리주점,성수,20230920,,성수
53F2CA13C6,서울특별시 성동구 연무장길 39-13,목*,,서울 성동구,이자카야,성수,20231123,,성수
32B3B5A4E4,서울특별시 성동구 연무장길 39-15,소바******,,서울 성동구,일식-우동/소바/라면,성수,20230809,,성수
71C2A58868,서울특별시 성동구 연무장길 39-21,요이****,,서울 성동구,일식당,성수,20241206,,성수
6C347DBCB1,서울특별시 성동구 연무장길 39-29,레이********,,서울 성동구,카페,성수,20191128,,성수
C5DBF39698,서울특별시 성동구 연무장길 41-19,아가*******,,서울 성동구,아이스크림/빙수,성수,20230417,,성수
C3EB37225E,서울특별시 성동구 연무장길 41-19,37***********,,서울 성동구,한식-단품요리일반,성수,20230512,,성수
11C88CAEC4,서울특별시 성동구 연무장길 41-22,굿갓**********,,서울 성동구,양식,성수,20200227,,성수
36BADF35EC,서울특별시 성동구 연무장길 41-22,텐*,,서울 성동구,일식당,성수,20211209,,성수
8DD2137D28,서울특별시 성동구 연무장길 41-22,청주**,,서울 성동구,요리주점,성수,20200407,20250814.0,성수
BCC0F33208,서울특별시 성동구 연무장길 41-26,금*,,서울 성동구,백반/가정식,성수,20230504,,성수
D612EC720C,서울특별시 성동구 연무장길 41-26,성수**,,서울 성동구,한식-해물/생선,성수,20191218,,성수
42F4442B86,서울특별시 성동구 연무장길 41-26,포유***,,서울 성동구,동남아/인도음식,성수,20240216,,성수
5D0C1CAA5E,서울특별시 성동구 왕십리광장로 6,라밥******,,서울 성동구,분식,왕십리,20200925,,왕십리
3DE56E2069,서울특별시 성동구 왕십리광장로 6,방배********,,서울 성동구,분식,왕십리,20240503,,왕십리
D47A773B8E,서울특별시 성동구 왕십리광장로 6,스시****,,서울 성동구,일식당,왕십리,20200428,,왕십리
5654DA6B2C,서울특별시 성동구 왕십리로 108-1,써브*******,샌드위치/토스트2,서울 성동구,샌드위치/토스트,뚝섬,20170908,,뚝섬
26ACE594E8,서울특별시 성동구 왕십리로 215-2,플랏*********,,서울 성동구,카페,한양대,20211130,,한양대
87D1FC164F,서울특별시 성동구 왕십리로 217-1,피자**********,피자8,서울 성동구,피자,한양대,20170315,,한양대
4EF5BD22BD,서울특별시 성동구 왕십리로 219-1,제이*****,,서울 성동구,양식,한양대,20240202,,한양대
26DE9DB5A2,서울특별시 성동구 왕십리로 221-5,묵사*,,서울 성동구,한식-단품요리일반,한양대,20200602,,한양대
79D27C8940,서울특별시 성동구 왕십리로 273-1,세나*****,,서울 성동구,백반/가정식,,20240726,,왕십리
D267FDAB6F,서울특별시 성동구 왕십리로 273-1,배달****,동남아/인도음식3,서울 성동구,동남아/인도음식,,20200306,,왕십리
97BB136954,서울특별시 성동구 왕십리로 291-2,고기****,,서울 성동구,한식-육류/고기,왕십리,20200630,20240426.0,왕십리
43397BFE31,서울특별시 성동구 왕십리로 291-2,고기****,,서울 성동구,한식-육류/고기,왕십리,20240426,,왕십리
677DAF15F8,서울특별시 성동구 왕십리로 294-2,에프******,,서울 성동구,햄버거,왕십리,20210924,,왕십리
D573756B9C,서울특별시 성동구 왕십리로 311-1,프란****,,서울 성동구,요리주점,왕십리,20180417,,왕십리
D85CD85462,서울특별시 성동구 왕십리로 311-1,낭만*********,,서울 성동구,한식뷔페,왕십리,20221124,,왕십리
BA7F9E4F9A,서울특별시 성동구 왕십리로 311-1,돈카**********,,서울 성동구,일식-덮밥/돈가스,왕십리,20200508,,왕십리
CAD1383581,서울특별시 성동구 왕십리로 330-6,사파*,,서울 성동구,룸살롱/단란주점,왕십리,20231220,,왕십리
36A38785F3,서울특별시 성동구 왕십리로 381-1,동글**,,서울 성동구,분식,,20200709,,왕십리
40057A0E5A,서울특별시 성동구 왕십리로 66-10,벨라***,,서울 성동구,양식,,20220126,,왕십리
8BD25C78F3,서울특별시 성동구 왕십리로 66-26,한냄*,,서울 성동구,일식당,,20191217,,왕십리
EC4C74B567,서울특별시 성동구 왕십리로 66-26,혁신***********,,서울 성동구,한식-해물/생선,,20190711,,왕십리
6186386DED,서울특별시 성동구 왕십리로 66-29,역삼***,,서울 성동구,한식-국수/만두,,20200820,,왕십리
21B52E1F0F,서울특별시 성동구 왕십리로 66-33,단일**,,서울 성동구,카페,,20200615,,왕십리
65D60A05BA,서울특별시 성동구 왕십리로 83-21,온리******,,서울 성동구,카페,뚝섬,20240321,,뚝섬
4A347AF852,서울특별시 성동구 왕십리로10길 6,라이****,,서울 성동구,베이커리,뚝섬,20240605,,뚝섬
9287BD85F2,서울특별시 성동구 왕십리로10길 6,역전**************,호프/맥주5,서울 성동구,호프/맥주,뚝섬,20231110,,뚝섬
623E90D289,서울특별시 성동구 왕십리로10길 6,커피**************,,서울 성동구,커피전문점,뚝섬,20241010,,뚝섬
0BFA50A379,서울특별시 성동구 왕십리로10길 8,성수*********,,서울 성동구,포장마차,뚝섬,20241018,,뚝섬
692F6314A6,서울특별시 성동구 왕십리로14길 8,스시***,,서울 성동구,일식당,뚝섬,20180504,,뚝섬
33E3AC210C,서울특별시 성동구 왕십리로20길 8,크라********,요리주점2,서울 성동구,요리주점,왕십리,20240827,,왕십리
5CAFB11F16,서울특별시 성동구 왕십리로20길 8,슈엔*,,서울 성동구,일반 유흥주점,왕십리,20181015,,왕십리
E63D672DD1,서울특별시 성동구 왕십리로20길 8,오렌*,,서울 성동구,일반 유흥주점,왕십리,20221110,,왕십리
7656BE5765,서울특별시 성동구 왕십리로20길 8,왕십****,,서울 성동구,한식-육류/고기,왕십리,20190918,,왕십리
FDFE021BDE,서울특별시 성동구 왕십리로22길 3,땡*,,서울 성동구,일반 유흥주점,왕십리,20211005,,왕십리
F05B47B74E,서울특별시 성동구 왕십리로22길 6,스시***,,서울 성동구,일식당,왕십리,20211210,,왕십리
3E82760740,서울특별시 성동구 왕십리로22길 6,감성**,,서울 성동구,호프/맥주,왕십리,20200824,,왕십리
D23184A6DD,서울특별시 성동구 왕십리로22길 8,인*,,서울 성동구,한식-육류/고기,왕십리,20240625,,왕십리
BB958EC353,서울특별시 성동구 왕십리로24길 3,육*,,서울 성동구,한식-육류/고기,왕십리,20230328,,왕십리
26DA5D7B15,서울특별시 성동구 왕십리로24길 3,안동*,,서울 성동구,룸살롱/단란주점,왕십리,20191002,,왕십리
D7FE7C347D,서울특별시 성동구 왕십리로24길 5,강금****,,서울 성동구,한식-해물/생선,왕십리,20210804,,왕십리
AD98FC8B76,서울특별시 성동구 왕십리로24길 5,테*,,서울 성동구,룸살롱/단란주점,왕십리,20200403,,왕십리
D6745235EA,서울특별시 성동구 왕십리로24길 7,왕도*,,서울 성동구,요리주점,왕십리,20230919,,왕십리
91BC1C6D21,서울특별시 성동구 왕십리로24길 8,페라*,,서울 성동구,일반 유흥주점,왕십리,20240603,,왕십리
E68971A4E9,서울특별시 성동구 왕십리로24길 9,토메*****,,서울 성동구,일식당,왕십리,20240223,,왕십리
8BD86B08D1,서울특별시 성동구 왕십리로26길 8,오뚜***,,서울 성동구,백반/가정식,왕십리,20171011,,왕십리
097459D735,서울특별시 성동구 왕십리로28길 8,대원****,,서울 성동구,한식-육류/고기,왕십리,20240321,,왕십리
2E4CDEA048,서울특별시 성동구 왕십리로2길 30,라플***********,,서울 성동구,카페,뚝섬,20231102,,뚝섬
9149125725,서울특별시 성동구 왕십리로2길 34,목*,,서울 성동구,양식,성수,20200313,,성수
BBE9114104,서울특별시 성동구 왕십리로2길 34,희*,,서울 성동구,양식,성수,20210607,,성수
19DDC941DD,서울특별시 성동구 왕십리로30길 1,나능******,한식-육류/고기4,서울 성동구,한식-육류/고기,,20231122,,왕십리
360AF1A8EC,서울특별시 성동구 왕십리로30길 4,국수**,,서울 성동구,한식-국수/만두,왕십리,20200623,,왕십리
3F6CA06921,서울특별시 성동구 왕십리로31길 4,술래**,,서울 성동구,한식-단품요리일반,,20180523,,왕십리
D78D9659F1,서울특별시 성동구 왕십리로31길 6,메이***,,서울 성동구,카페,,20230208,,왕십리
9971417E96,서울특별시 성동구 왕십리로31길 8,오루********,,서울 성동구,카페,,20220826,,왕십리
E36F634F38,서울특별시 성동구 왕십리로33길 3,상왕**,,서울 성동구,한식-육류/고기,,20230227,,왕십리
730914BE0E,서울특별시 성동구 왕십리로33길 8,상왕**,,서울 성동구,카페,,20211231,,왕십리
755DCC736B,서울특별시 성동구 왕십리로4길 13,술래***,,서울 성동구,한식-감자탕,뚝섬,20190905,,뚝섬
2996AB4D5A,서울특별시 성동구 왕십리로4길 16,야몽**,,서울 성동구,양식,뚝섬,20240919,,뚝섬
025B95F178,서울특별시 성동구 왕십리로4길 16,짬뽕**,,서울 성동구,중식당,뚝섬,20170816,,뚝섬
7149E85111,서울특별시 성동구 왕십리로4길 19,맛닭*,치킨18,서울 성동구,치킨,뚝섬,20210427,,뚝섬
7C472E221F,서울특별시 성동구 왕십리로4길 24,오와***,,서울 성동구,요리주점,뚝섬,20241104,,뚝섬
092717B584,서울특별시 성동구 왕십리로4길 26,나나**,,서울 성동구,한식-해물/생선,뚝섬,20200723,,뚝섬
2D956479FE,서울특별시 성동구 왕십리로5길 10,서울********,,서울 성동구,치킨,뚝섬,20190419,,뚝섬
5712EA8578,서울특별시 성동구 왕십리로5길 11,배치*********,,서울 성동구,일반 유흥주점,뚝섬,20221230,,뚝섬
C04EA4122D,서울특별시 성동구 왕십리로5길 12,홍성*,,서울 성동구,백반/가정식,뚝섬,20240509,,뚝섬
ECCBAE7ACB,서울특별시 성동구 왕십리로5길 19,앳 **,,서울 성동구,카페,뚝섬,20230120,,뚝섬
FF329A450D,서울특별시 성동구 왕십리로5길 19,에빠******,,서울 성동구,한식-단품요리일반,뚝섬,20230210,,뚝섬
4774C089CA,서울특별시 성동구 왕십리로6길 16,이*,,서울 성동구,백반/가정식,뚝섬,20230630,,뚝섬
FB93D1F30E,서울특별시 성동구 왕십리로8길 10,고*,,서울 성동구,한식-육류/고기,뚝섬,20180503,,뚝섬
A864979D3D,서울특별시 성동구 왕십리로8길 21,까까**,,서울 성동구,양식,뚝섬,20201125,,뚝섬
A0ECC5DBE5,서울특별시 성동구 왕십리로8길 21,바타********,,서울 성동구,샌드위치/토스트,뚝섬,20240108,,뚝섬
268A868E38,서울특별시 성동구 왕십리로8길 24,이곳**********,,서울 성동구,카페,뚝섬,20211224,,뚝섬
AA00E76A54,서울특별시 성동구 용답19길 1,블레****,,서울 성동구,베이커리,,20220916,,용답
A5D4128C49,서울특별시 성동구 용답중앙11길 2,소*,,서울 성동구,한식-단품요리일반,답십리,20190108,,답십리
CDD05905F4,서울특별시 성동구 용답중앙11길 8,코뚜***,,서울 성동구,축산물,답십리,20230411,,답십리
82B3D8ED9E,서울특별시 성동구 용답중앙13길 1,송화**,,서울 성동구,호프/맥주,답십리,20170524,,답십리
3AD2A5FE6A,서울특별시 성동구 용답중앙13길 1,써니******,,서울 성동구,백반/가정식,답십리,20191021,,답십리
3D85779307,서울특별시 성동구 용답중앙13길 3,안가****,,서울 성동구,한식-육류/고기,답십리,20161226,,답십리
96A6277F2E,서울특별시 성동구 용답중앙13길 7,사계*****,,서울 성동구,한식-냉면,답십리,20221103,,답십리
0041E4E5AE,서울특별시 성동구 용답중앙15길 1,엄마****,,서울 성동구,한식-찌개/전골,답십리,20180115,,용답
